id,module,subtype,difficulty,text,target,display,distractor_1,distractor_2,distractor_3,distractor_family,weight,enabled,answer_correct,construction_id,cluster_family,cluster_surface,frame,subject,clitic_1,clitic_2,clitic_3,semantic_type,acoustic_tags,contrast_1,contrast_2,contrast_3,notes
PC_0497,EN_CLUSTER,VOUS_EN_QUANTITY,D3,"Plus tard, elle vous en donnera un.",之后，她会给您一个,之后，她会给您一个,之后，她会给他们一个,之后，她会给您两个,之后，您会给她一个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.0,1,之后，她会给您一个,DONNER_QCH_A_QN,OBJ_EN,vous en,FUTUR_SIMPLE,ELLE,VOUS,EN,,QUANTITY,,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0039; context=Plus tard,"
PC_0498,EN_CLUSTER,TE_EN_QUANTITY,D4,"Hier matin, je t'en ai réservé deux.",昨天早上，我给你预留了两个,昨天早上，我给你预留了两个,昨天早上，我给他预留了两个,昨天早上，我给你预留了一个,昨天早上，你给我预留了两个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,昨天早上，我给你预留了两个,RESERVER_QCH_A_QN,OBJ_EN,t'en,PASSE_COMPOSE,JE,TE,EN,,QUANTITY,T_EN_AI,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0040; context=Hier matin,"
PC_0499,EN_CLUSTER,VOUS_EN_TOPIC,D4,"Hier matin, nous vous en avons déjà parlé.",昨天早上，我们已经跟您谈过这件事,昨天早上，我们已经跟您谈过这件事,昨天早上，我们已经跟他们谈过这件事,昨天早上，我们已经跟您谈过这些东西,昨天早上，您已经跟我们谈过这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,1.7,1,昨天早上，我们已经跟您谈过这件事,PARLER_DE_A_QN,OBJ_EN,vous en,PASSE_COMPOSE,NOUS,VOUS,EN,,TOPIC,VOUS_EN_AVONS,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0041; context=Hier matin,"
PC_0500,EN_CLUSTER,ME_EN_QUANTITY,D4,"Hier matin, ils m'en ont demandé trois.",昨天早上，他们问我要了三个,昨天早上，他们问我要了三个,昨天早上，他们问我们要了三个,昨天早上，他们问我要了一个,昨天早上，我问他们要了三个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,昨天早上，他们问我要了三个,DEMANDER_QCH_A_QN,OBJ_EN,m'en,PASSE_COMPOSE,ILS,ME,EN,,QUANTITY,M_EN_ONT,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0042; context=Hier matin,"
PC_0501,EN_CLUSTER,LUI_EN_QUANTITY,D4,"Hier matin, je lui en ai donné deux.",昨天早上，我给了他两个,昨天早上，我给了他两个,昨天早上，我给了他们两个,昨天早上，我给了他一个,昨天早上，他给了我两个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,昨天早上，我给了他两个,DONNER_QCH_A_QN,COI_EN,lui en,PASSE_COMPOSE,JE,LUI,EN,,QUANTITY,LUI_EN_AI,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0043; context=Hier matin,"
PC_0502,EN_CLUSTER,LEUR_EN_QUANTITY,D4,"Hier matin, on leur en a envoyé trois.",昨天早上，有人给他们发了三个,昨天早上，有人给他们发了三个,昨天早上，有人给他发了三个,昨天早上，有人给他们发了一个,昨天早上，他们给别人发了三个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,昨天早上，有人给他们发了三个,ENVOYER_QCH_A_QN,COI_EN,leur en,PASSE_COMPOSE,ON,LEUR,EN,,QUANTITY,LEUR_EN_A,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0044; context=Hier matin,"
PC_0503,EN_CLUSTER,LUI_EN_TOPIC,D3,"Pour l'instant, elle lui en parle souvent.",目前，她经常跟他谈这件事,目前，她经常跟他谈这件事,目前，她经常跟他们谈这件事,目前，她经常跟他谈别的事,目前，他经常跟她谈这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,1.0,1,目前，她经常跟他谈这件事,PARLER_DE_A_QN,COI_EN,lui en,PRESENT,ELLE,LUI,EN,,TOPIC,,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0045; context=Pour l'instant,"
PC_0504,EN_CLUSTER,LEUR_EN_QUANTITY,D3,"Plus tard, nous leur en proposerons plusieurs.",之后，我们会给他们提好几个,之后，我们会给他们提好几个,之后，我们会给他提好几个,之后，我们会给他们只提一个,之后，他们会给我们提好几个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.0,1,之后，我们会给他们提好几个,PROPOSER_QCH_A_QN,COI_EN,leur en,FUTUR_SIMPLE,NOUS,LEUR,EN,,QUANTITY,,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0046; context=Plus tard,"
PC_0505,EN_CLUSTER,LUI_EN_QUANTITY,D4,"Hier matin, vous lui en avez demandé combien ?",昨天早上，您问他要了多少个？,昨天早上，您问他要了多少个？,昨天早上，您问他们要了多少个？,昨天早上，您只问他要了一个,昨天早上，他问您要了多少个？,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,昨天早上，您问他要了多少个？,DEMANDER_QCH_A_QN,COI_EN,lui en,PASSE_COMPOSE,VOUS,LUI,EN,,QUANTITY,VOUS_LUI_EN_AVEZ,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0047; context=Hier matin,"
PC_0506,EN_CLUSTER,EN_QUANTITY,D2,"Hier matin, j'en ai acheté deux.",昨天早上，我买了两个,昨天早上，我买了两个,昨天早上，他买了两个,昨天早上，我买了一个,昨天早上，我卖了两个,SUBJECT|QUANTITY|LEXICAL,1.5,1,昨天早上，我买了两个,ACHETER_QCH,SINGLE_EN,en,PASSE_COMPOSE,JE,EN,,,QUANTITY,EN_AI,SUBJECT,QUANTITY,LEXICAL,"seed=PC_0048; context=Hier matin,"
PC_0507,EN_CLUSTER,EN_QUANTITY,D2,"Pour l'instant, il en reste encore trois.",目前，还剩三个,目前，还剩三个,目前，还剩一个,目前，已经一个都不剩了,目前，还有三个要买,QUANTITY|POLARITY|LEXICAL,1.0,1,目前，还剩三个,RESTER_QUANTITE,SINGLE_EN,en,PRESENT,IL_IMPERSONAL,EN,,,QUANTITY,,QUANTITY,POLARITY,LEXICAL,"seed=PC_0049; context=Pour l'instant,"
PC_0508,EN_CLUSTER,EN_QUANTITY,D2,"Hier matin, nous en avons reçu plusieurs.",昨天早上，我们收到了好几个,昨天早上，我们收到了好几个,昨天早上，他们收到了好几个,昨天早上，我们只收到一个,昨天早上，我们寄出了好几个,SUBJECT|QUANTITY|LEXICAL,1.5,1,昨天早上，我们收到了好几个,RECEVOIR_QCH,SINGLE_EN,en,PASSE_COMPOSE,NOUS,EN,,,QUANTITY,NOUS_EN_AVONS,SUBJECT,QUANTITY,LEXICAL,"seed=PC_0050; context=Hier matin,"
PC_0509,EN_CLUSTER,EN_QUANTITY,D1,"Pour l'instant, elle en veut un.",目前，她想要一个,目前，她想要一个,目前，他想要一个,目前，她想要两个,目前，她已经有一个,SUBJECT|QUANTITY|LEXICAL,1.0,1,目前，她想要一个,VOULOIR_QCH,SINGLE_EN,en,PRESENT,ELLE,EN,,,QUANTITY,,SUBJECT,QUANTITY,LEXICAL,"seed=PC_0051; context=Pour l'instant,"
PC_0510,EN_CLUSTER,EN_LEXICAL,D2,"Hier matin, vous en avez besoin.",昨天早上，您需要这个,昨天早上，您需要这个,昨天早上，他们需要这个,昨天早上，您不需要这个,昨天早上，您需要这些,SUBJECT|POLARITY|NUMBER,1.7,1,昨天早上，您需要这个,AVOIR_BESOIN_DE,SINGLE_EN,en,PRESENT,VOUS,EN,,,LEXICAL_EN,VOUS_EN_AVEZ,SUBJECT,POLARITY,NUMBER,"seed=PC_0052; context=Hier matin,"
PC_0511,EN_CLUSTER,ME_EN_TOPIC,D4,"Hier soir, il m'en a parlé.",昨晚，他跟我提过这件事,昨晚，他跟我提过这件事,昨晚，他跟我们提过这件事,昨晚，他跟我提过这些东西,昨晚，我跟他提过这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,2.0,1,昨晚，他跟我提过这件事,PARLER_DE_A_QN,OBJ_EN,m'en,PASSE_COMPOSE,IL,ME,EN,,TOPIC,M_EN_A,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0035; context=Hier soir,"
PC_0512,EN_CLUSTER,VOUS_EN_TOPIC,D3,"La semaine prochaine, je vous en parlerai.",下周，我会跟您谈这件事,下周，我会跟您谈这件事,下周，我会跟他们谈这件事,下周，我会跟您谈别的事,下周，您会跟我谈这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,1.0,1,下周，我会跟您谈这件事,PARLER_DE_A_QN,OBJ_EN,vous en,FUTUR_SIMPLE,JE,VOUS,EN,,TOPIC,,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0036; context=La semaine prochaine,"
PC_0513,EN_CLUSTER,ME_EN_QUANTITY,D4,"Hier soir, tu m'en as envoyé deux.",昨晚，你给我发了两个,昨晚，你给我发了两个,昨晚，你给他们发了两个,昨晚，你给我发了一个,昨晚，我给你发了两个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,昨晚，你给我发了两个,ENVOYER_QCH_A_QN,OBJ_EN,m'en,PASSE_COMPOSE,TU,ME,EN,,QUANTITY,M_EN_AS,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0037; context=Hier soir,"
PC_0514,EN_CLUSTER,NOUS_EN_QUANTITY,D4,"Hier soir, on nous en a proposé plusieurs.",昨晚，有人给我们提了好几个,昨晚，有人给我们提了好几个,昨晚，有人给他们提了好几个,昨晚，有人给我们只提了一个,昨晚，我们给别人提了好几个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,昨晚，有人给我们提了好几个,PROPOSER_QCH_A_QN,OBJ_EN,nous en,PASSE_COMPOSE,ON,NOUS,EN,,QUANTITY,NOUS_EN_A,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0038; context=Hier soir,"
PC_0515,EN_CLUSTER,VOUS_EN_QUANTITY,D3,"La semaine prochaine, elle vous en donnera un.",下周，她会给您一个,下周，她会给您一个,下周，她会给他们一个,下周，她会给您两个,下周，您会给她一个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.0,1,下周，她会给您一个,DONNER_QCH_A_QN,OBJ_EN,vous en,FUTUR_SIMPLE,ELLE,VOUS,EN,,QUANTITY,,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0039; context=La semaine prochaine,"
PC_0516,EN_CLUSTER,TE_EN_QUANTITY,D4,"Hier soir, je t'en ai réservé deux.",昨晚，我给你预留了两个,昨晚，我给你预留了两个,昨晚，我给他预留了两个,昨晚，我给你预留了一个,昨晚，你给我预留了两个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,昨晚，我给你预留了两个,RESERVER_QCH_A_QN,OBJ_EN,t'en,PASSE_COMPOSE,JE,TE,EN,,QUANTITY,T_EN_AI,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0040; context=Hier soir,"
PC_0517,EN_CLUSTER,VOUS_EN_TOPIC,D4,"Hier soir, nous vous en avons déjà parlé.",昨晚，我们已经跟您谈过这件事,昨晚，我们已经跟您谈过这件事,昨晚，我们已经跟他们谈过这件事,昨晚，我们已经跟您谈过这些东西,昨晚，您已经跟我们谈过这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,1.7,1,昨晚，我们已经跟您谈过这件事,PARLER_DE_A_QN,OBJ_EN,vous en,PASSE_COMPOSE,NOUS,VOUS,EN,,TOPIC,VOUS_EN_AVONS,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0041; context=Hier soir,"
PC_0518,EN_CLUSTER,ME_EN_QUANTITY,D4,"Hier soir, ils m'en ont demandé trois.",昨晚，他们问我要了三个,昨晚，他们问我要了三个,昨晚，他们问我们要了三个,昨晚，他们问我要了一个,昨晚，我问他们要了三个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,昨晚，他们问我要了三个,DEMANDER_QCH_A_QN,OBJ_EN,m'en,PASSE_COMPOSE,ILS,ME,EN,,QUANTITY,M_EN_ONT,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0042; context=Hier soir,"
PC_0519,EN_CLUSTER,LUI_EN_QUANTITY,D4,"Hier soir, je lui en ai donné deux.",昨晚，我给了他两个,昨晚，我给了他两个,昨晚，我给了他们两个,昨晚，我给了他一个,昨晚，他给了我两个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,昨晚，我给了他两个,DONNER_QCH_A_QN,COI_EN,lui en,PASSE_COMPOSE,JE,LUI,EN,,QUANTITY,LUI_EN_AI,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0043; context=Hier soir,"
PC_0520,EN_CLUSTER,LEUR_EN_QUANTITY,D4,"Hier soir, on leur en a envoyé trois.",昨晚，有人给他们发了三个,昨晚，有人给他们发了三个,昨晚，有人给他发了三个,昨晚，有人给他们发了一个,昨晚，他们给别人发了三个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,昨晚，有人给他们发了三个,ENVOYER_QCH_A_QN,COI_EN,leur en,PASSE_COMPOSE,ON,LEUR,EN,,QUANTITY,LEUR_EN_A,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0044; context=Hier soir,"
PC_0521,EN_CLUSTER,LUI_EN_TOPIC,D3,"Cette fois, elle lui en parle souvent.",这次，她经常跟他谈这件事,这次，她经常跟他谈这件事,这次，她经常跟他们谈这件事,这次，她经常跟他谈别的事,这次，他经常跟她谈这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,1.0,1,这次，她经常跟他谈这件事,PARLER_DE_A_QN,COI_EN,lui en,PRESENT,ELLE,LUI,EN,,TOPIC,,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0045; context=Cette fois,"
PC_0522,EN_CLUSTER,LEUR_EN_QUANTITY,D3,"La semaine prochaine, nous leur en proposerons plusieurs.",下周，我们会给他们提好几个,下周，我们会给他们提好几个,下周，我们会给他提好几个,下周，我们会给他们只提一个,下周，他们会给我们提好几个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.0,1,下周，我们会给他们提好几个,PROPOSER_QCH_A_QN,COI_EN,leur en,FUTUR_SIMPLE,NOUS,LEUR,EN,,QUANTITY,,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0046; context=La semaine prochaine,"
PC_0523,EN_CLUSTER,LUI_EN_QUANTITY,D4,"Hier soir, vous lui en avez demandé combien ?",昨晚，您问他要了多少个？,昨晚，您问他要了多少个？,昨晚，您问他们要了多少个？,昨晚，您只问他要了一个,昨晚，他问您要了多少个？,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,昨晚，您问他要了多少个？,DEMANDER_QCH_A_QN,COI_EN,lui en,PASSE_COMPOSE,VOUS,LUI,EN,,QUANTITY,VOUS_LUI_EN_AVEZ,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0047; context=Hier soir,"
PC_0524,EN_CLUSTER,EN_QUANTITY,D2,"Hier soir, j'en ai acheté deux.",昨晚，我买了两个,昨晚，我买了两个,昨晚，他买了两个,昨晚，我买了一个,昨晚，我卖了两个,SUBJECT|QUANTITY|LEXICAL,1.5,1,昨晚，我买了两个,ACHETER_QCH,SINGLE_EN,en,PASSE_COMPOSE,JE,EN,,,QUANTITY,EN_AI,SUBJECT,QUANTITY,LEXICAL,"seed=PC_0048; context=Hier soir,"
PC_0525,EN_CLUSTER,EN_QUANTITY,D2,"Cette fois, il en reste encore trois.",这次，还剩三个,这次，还剩三个,这次，还剩一个,这次，已经一个都不剩了,这次，还有三个要买,QUANTITY|POLARITY|LEXICAL,1.0,1,这次，还剩三个,RESTER_QUANTITE,SINGLE_EN,en,PRESENT,IL_IMPERSONAL,EN,,,QUANTITY,,QUANTITY,POLARITY,LEXICAL,"seed=PC_0049; context=Cette fois,"
PC_0526,EN_CLUSTER,EN_QUANTITY,D2,"Hier soir, nous en avons reçu plusieurs.",昨晚，我们收到了好几个,昨晚，我们收到了好几个,昨晚，他们收到了好几个,昨晚，我们只收到一个,昨晚，我们寄出了好几个,SUBJECT|QUANTITY|LEXICAL,1.5,1,昨晚，我们收到了好几个,RECEVOIR_QCH,SINGLE_EN,en,PASSE_COMPOSE,NOUS,EN,,,QUANTITY,NOUS_EN_AVONS,SUBJECT,QUANTITY,LEXICAL,"seed=PC_0050; context=Hier soir,"
PC_0527,EN_CLUSTER,EN_QUANTITY,D1,"Cette fois, elle en veut un.",这次，她想要一个,这次，她想要一个,这次，他想要一个,这次，她想要两个,这次，她已经有一个,SUBJECT|QUANTITY|LEXICAL,1.0,1,这次，她想要一个,VOULOIR_QCH,SINGLE_EN,en,PRESENT,ELLE,EN,,,QUANTITY,,SUBJECT,QUANTITY,LEXICAL,"seed=PC_0051; context=Cette fois,"
PC_0528,EN_CLUSTER,EN_LEXICAL,D2,"Hier soir, vous en avez besoin.",昨晚，您需要这个,昨晚，您需要这个,昨晚，他们需要这个,昨晚，您不需要这个,昨晚，您需要这些,SUBJECT|POLARITY|NUMBER,1.7,1,昨晚，您需要这个,AVOIR_BESOIN_DE,SINGLE_EN,en,PRESENT,VOUS,EN,,,LEXICAL_EN,VOUS_EN_AVEZ,SUBJECT,POLARITY,NUMBER,"seed=PC_0052; context=Hier soir,"
PC_0529,EN_CLUSTER,ME_EN_TOPIC,D4,"Récemment, il m'en a parlé.",最近，他跟我提过这件事,最近，他跟我提过这件事,最近，他跟我们提过这件事,最近，他跟我提过这些东西,最近，我跟他提过这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,2.0,1,最近，他跟我提过这件事,PARLER_DE_A_QN,OBJ_EN,m'en,PASSE_COMPOSE,IL,ME,EN,,TOPIC,M_EN_A,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0035; context=Récemment,"
PC_0530,EN_CLUSTER,VOUS_EN_TOPIC,D3,"Le mois prochain, je vous en parlerai.",下个月，我会跟您谈这件事,下个月，我会跟您谈这件事,下个月，我会跟他们谈这件事,下个月，我会跟您谈别的事,下个月，您会跟我谈这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,1.0,1,下个月，我会跟您谈这件事,PARLER_DE_A_QN,OBJ_EN,vous en,FUTUR_SIMPLE,JE,VOUS,EN,,TOPIC,,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0036; context=Le mois prochain,"
PC_0531,EN_CLUSTER,ME_EN_QUANTITY,D4,"Récemment, tu m'en as envoyé deux.",最近，你给我发了两个,最近，你给我发了两个,最近，你给他们发了两个,最近，你给我发了一个,最近，我给你发了两个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,最近，你给我发了两个,ENVOYER_QCH_A_QN,OBJ_EN,m'en,PASSE_COMPOSE,TU,ME,EN,,QUANTITY,M_EN_AS,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0037; context=Récemment,"
PC_0532,EN_CLUSTER,NOUS_EN_QUANTITY,D4,"Récemment, on nous en a proposé plusieurs.",最近，有人给我们提了好几个,最近，有人给我们提了好几个,最近，有人给他们提了好几个,最近，有人给我们只提了一个,最近，我们给别人提了好几个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,最近，有人给我们提了好几个,PROPOSER_QCH_A_QN,OBJ_EN,nous en,PASSE_COMPOSE,ON,NOUS,EN,,QUANTITY,NOUS_EN_A,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0038; context=Récemment,"
PC_0533,EN_CLUSTER,VOUS_EN_QUANTITY,D3,"Le mois prochain, elle vous en donnera un.",下个月，她会给您一个,下个月，她会给您一个,下个月，她会给他们一个,下个月，她会给您两个,下个月，您会给她一个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.0,1,下个月，她会给您一个,DONNER_QCH_A_QN,OBJ_EN,vous en,FUTUR_SIMPLE,ELLE,VOUS,EN,,QUANTITY,,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0039; context=Le mois prochain,"
PC_0534,EN_CLUSTER,TE_EN_QUANTITY,D4,"Récemment, je t'en ai réservé deux.",最近，我给你预留了两个,最近，我给你预留了两个,最近，我给他预留了两个,最近，我给你预留了一个,最近，你给我预留了两个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,最近，我给你预留了两个,RESERVER_QCH_A_QN,OBJ_EN,t'en,PASSE_COMPOSE,JE,TE,EN,,QUANTITY,T_EN_AI,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0040; context=Récemment,"
PC_0535,EN_CLUSTER,VOUS_EN_TOPIC,D4,"Récemment, nous vous en avons déjà parlé.",最近，我们已经跟您谈过这件事,最近，我们已经跟您谈过这件事,最近，我们已经跟他们谈过这件事,最近，我们已经跟您谈过这些东西,最近，您已经跟我们谈过这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,1.7,1,最近，我们已经跟您谈过这件事,PARLER_DE_A_QN,OBJ_EN,vous en,PASSE_COMPOSE,NOUS,VOUS,EN,,TOPIC,VOUS_EN_AVONS,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0041; context=Récemment,"
PC_0536,EN_CLUSTER,ME_EN_QUANTITY,D4,"Récemment, ils m'en ont demandé trois.",最近，他们问我要了三个,最近，他们问我要了三个,最近，他们问我们要了三个,最近，他们问我要了一个,最近，我问他们要了三个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,最近，他们问我要了三个,DEMANDER_QCH_A_QN,OBJ_EN,m'en,PASSE_COMPOSE,ILS,ME,EN,,QUANTITY,M_EN_ONT,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0042; context=Récemment,"
PC_0537,EN_CLUSTER,LUI_EN_QUANTITY,D4,"Récemment, je lui en ai donné deux.",最近，我给了他两个,最近，我给了他两个,最近，我给了他们两个,最近，我给了他一个,最近，他给了我两个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.7,1,最近，我给了他两个,DONNER_QCH_A_QN,COI_EN,lui en,PASSE_COMPOSE,JE,LUI,EN,,QUANTITY,LUI_EN_AI,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0043; context=Récemment,"
PC_0538,EN_CLUSTER,LEUR_EN_QUANTITY,D4,"Récemment, on leur en a envoyé trois.",最近，有人给他们发了三个,最近，有人给他们发了三个,最近，有人给他发了三个,最近，有人给他们发了一个,最近，他们给别人发了三个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,最近，有人给他们发了三个,ENVOYER_QCH_A_QN,COI_EN,leur en,PASSE_COMPOSE,ON,LEUR,EN,,QUANTITY,LEUR_EN_A,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0044; context=Récemment,"
PC_0539,EN_CLUSTER,LUI_EN_TOPIC,D3,"Actuellement, elle lui en parle souvent.",目前，她经常跟他谈这件事,目前，她经常跟他谈这件事,目前，她经常跟他们谈这件事,目前，她经常跟他谈别的事,目前，他经常跟她谈这件事,RECIPIENT|EN_SEMANTIC|ROLE_REVERSAL,1.0,1,目前，她经常跟他谈这件事,PARLER_DE_A_QN,COI_EN,lui en,PRESENT,ELLE,LUI,EN,,TOPIC,,RECIPIENT,EN_SEMANTIC,ROLE_REVERSAL,"seed=PC_0045; context=Actuellement,"
PC_0540,EN_CLUSTER,LEUR_EN_QUANTITY,D3,"Le mois prochain, nous leur en proposerons plusieurs.",下个月，我们会给他们提好几个,下个月，我们会给他们提好几个,下个月，我们会给他提好几个,下个月，我们会给他们只提一个,下个月，他们会给我们提好几个,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.0,1,下个月，我们会给他们提好几个,PROPOSER_QCH_A_QN,COI_EN,leur en,FUTUR_SIMPLE,NOUS,LEUR,EN,,QUANTITY,,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0046; context=Le mois prochain,"
PC_0541,EN_CLUSTER,LUI_EN_QUANTITY,D4,"Récemment, vous lui en avez demandé combien ?",最近，您问他要了多少个？,最近，您问他要了多少个？,最近，您问他们要了多少个？,最近，您只问他要了一个,最近，他问您要了多少个？,RECIPIENT|QUANTITY|ROLE_REVERSAL,1.5,1,最近，您问他要了多少个？,DEMANDER_QCH_A_QN,COI_EN,lui en,PASSE_COMPOSE,VOUS,LUI,EN,,QUANTITY,VOUS_LUI_EN_AVEZ,RECIPIENT,QUANTITY,ROLE_REVERSAL,"seed=PC_0047; context=Récemment,"
PC_0542,EN_CLUSTER,EN_QUANTITY,D2,"Récemment, j'en ai acheté deux.",最近，我买了两个,最近，我买了两个,最近，他买了两个,最近，我买了一个,最近，我卖了两个,SUBJECT|QUANTITY|LEXICAL,1.5,1,最近，我买了两个,ACHETER_QCH,SINGLE_EN,en,PASSE_COMPOSE,JE,EN,,,QUANTITY,EN_AI,SUBJECT,QUANTITY,LEXICAL,"seed=PC_0048; context=Récemment,"
PC_0543,EN_CLUSTER,EN_QUANTITY,D2,"Actuellement, il en reste encore trois.",目前，还剩三个,目前，还剩三个,目前，还剩一个,目前，已经一个都不剩了,目前，还有三个要买,QUANTITY|POLARITY|LEXICAL,1.0,1,目前，还剩三个,RESTER_QUANTITE,SINGLE_EN,en,PRESENT,IL_IMPERSONAL,EN,,,QUANTITY,,QUANTITY,POLARITY,LEXICAL,"seed=PC_0049; context=Actuellement,"
